date,year,month,temperature,rainfall,humidity,wind_speed,anomaly,city,season
2001-02-08,2001,2,18.72,1.59,62.6,4.7,Normal,Mumbai,Winter
2001-02-09,2001,2,21.29,1.54,64.7,7.5,Normal,Mumbai,Winter
2001-02-10,2001,2,22.62,0.96,49.9,15.0,Normal,Mumbai,Winter
2001-02-11,2001,2,24.21,0.33,44.5,9.7,Normal,Mumbai,Winter
2001-02-12,2001,2,21.78,0.35,67.3,4.4,Normal,Mumbai,Winter
2001-02-13,2001,2,19.82,0.58,44.7,6.3,Normal,Mumbai,Winter
2001-02-14,2001,2,23.68,0.19,52.3,34.5,Normal,Mumbai,Winter
2001-02-15,2001,2,21.91,0.49,73.9,36.6,Normal,Mumbai,Winter
2001-02-16,2001,2,21.19,1.38,61.7,21.8,Normal,Mumbai,Winter
2001-02-17,2001,2,22.16,2.13,63.7,6.8,Normal,Mumbai,Winter
2001-02-18,2001,2,22.93,0.49,66.2,9.1,Normal,Mumbai,Winter
2001-02-19,2001,2,22.42,0.32,65.9,5.0,Normal,Mumbai,Winter
2001-02-20,2001,2,20.14,2.15,59.8,28.6,Normal,Mumbai,Winter
2001-02-21,2001,2,24.92,2.66,51.0,9.4,Normal,Mumbai,Winter
2001-02-22,2001,2,25.61,0.63,86.8,4.9,Normal,Mumbai,Winter
2001-02-23,2001,2,24.8,0.03,57.1,2.9,Normal,Mumbai,Winter
2001-02-24,2001,2,22.24,1.42,63.3,14.2,Normal,Mumbai,Winter
2001-02-25,2001,2,23.77,1.84,64.4,26.3,Normal,Mumbai,Winter
2001-02-26,2001,2,24.18,0.02,54.7,7.1,Normal,Mumbai,Winter
2001-02-27,2001,2,25.22,1.08,55.7,10.9,Normal,Mumbai,Winter
2001-02-28,2001,2,25.45,1.07,74.9,20.8,Normal,Mumbai,Winter
2001-03-01,2001,3,23.48,0.57,52.6,11.1,Normal,Mumbai,Spring
2001-03-02,2001,3,24.83,1.66,64.1,38.6,Normal,Mumbai,Spring
2001-03-03,2001,3,25.53,0.67,69.0,2.9,Normal,Mumbai,Spring
2001-03-04,2001,3,27.16,1.36,57.9,4.5,Normal,Mumbai,Spring
2001-03-05,2001,3,26.16,0.87,59.1,7.2,Normal,Mumbai,Spring
2001-03-06,2001,3,26.42,0.34,69.6,15.1,Normal,Mumbai,Spring
2001-03-07,2001,3,25.5,1.12,58.6,14.9,Normal,Mumbai,Spring
2001-03-08,2001,3,27.62,1.6,39.2,16.6,Normal,Mumbai,Spring
2001-03-09,2001,3,26.25,4.38,75.0,28.7,Normal,Mumbai,Spring
2001-03-10,2001,3,24.48,0.57,50.2,13.7,Normal,Mumbai,Spring
2001-03-11,2001,3,28.01,0.08,62.2,29.8,Normal,Mumbai,Spring
2001-03-12,2001,3,27.09,5.3,46.8,2.7,Normal,Mumbai,Spring
2001-03-13,2001,3,25.52,1.17,54.9,17.6,Normal,Mumbai,Spring
2001-03-14,2001,3,25.6,3.51,55.6,20.0,Normal,Mumbai,Spring
2001-03-15,2001,3,26.9,0.13,61.7,7.4,Normal,Mumbai,Spring
2001-03-16,2001,3,27.29,0.5,51.2,10.1,Normal,Mumbai,Spring
2001-03-17,2001,3,27.03,0.17,79.8,21.9,Normal,Mumbai,Spring
2001-03-18,2001,3,27.33,2.17,60.2,12.1,Normal,Mumbai,Spring
2001-03-19,2001,3,29.55,2.55,68.8,20.4,Normal,Mumbai,Spring
2001-03-20,2001,3,28.75,0.83,59.9,8.3,Normal,Mumbai,Spring
2001-03-21,2001,3,27.57,0.25,70.0,18.9,Normal,Mumbai,Spring
2001-03-22,2001,3,28.83,0.16,39.0,16.4,Normal,Mumbai,Spring
2001-03-23,2001,3,26.01,1.06,53.0,9.8,Normal,Mumbai,Spring
2001-03-24,2001,3,28.29,0.85,54.8,13.6,Normal,Mumbai,Spring
2001-03-25,2001,3,30.54,1.42,54.7,18.8,Normal,Mumbai,Spring
2001-03-26,2001,3,27.64,0.44,65.2,22.1,Normal,Mumbai,Spring
2001-03-27,2001,3,26.83,0.62,65.9,16.9,Normal,Mumbai,Spring
2001-03-28,2001,3,27.26,0.03,59.3,9.6,Normal,Mumbai,Spring
2001-03-29,2001,3,26.74,1.13,,5.2,Normal,Mumbai,Spring
2001-03-30,2001,3,27.34,0.66,84.4,20.8,Normal,Mumbai,Spring
2001-03-31,2001,3,28.09,3.03,63.2,7.2,Normal,Mumbai,Spring
2001-04-01,2001,4,26.68,1.23,37.7,4.6,Normal,Mumbai,Spring
2001-04-02,2001,4,28.94,0.61,67.7,9.5,Normal,Mumbai,Spring
2001-04-03,2001,4,30.41,0.37,65.6,7.6,Normal,Mumbai,Spring
2001-04-04,2001,4,27.83,2.83,71.6,53.9,Normal,Mumbai,Spring
2001-04-05,2001,4,31.6,0.02,66.0,12.8,Normal,Mumbai,Spring
2001-04-06,2001,4,30.22,0.48,51.0,35.0,Normal,Mumbai,Spring
2001-04-07,2001,4,31.13,3.45,68.9,24.4,Normal,Mumbai,Spring
2001-04-08,2001,4,28.73,1.27,61.0,5.7,Normal,Mumbai,Spring
2001-04-09,2001,4,31.13,0.91,70.5,20.7,Normal,Mumbai,Spring
2001-04-10,2001,4,28.34,0.27,75.5,10.0,Normal,Mumbai,Spring
2001-04-11,2001,4,31.44,2.15,58.8,7.9,Normal,Mumbai,Spring
2001-04-12,2001,4,30.5,0.27,68.8,14.8,Normal,Mumbai,Spring
2001-04-13,2001,4,31.2,0.34,70.3,13.4,Normal,Mumbai,Spring
2001-04-14,2001,4,28.73,0.26,61.6,21.0,Normal,Mumbai,Spring
2001-04-15,2001,4,29.27,0.21,79.6,6.4,Normal,Mumbai,Spring
2001-04-16,2001,4,31.64,3.68,70.5,21.7,Normal,Mumbai,Spring
2001-04-17,2001,4,29.44,1.11,54.1,7.5,Normal,Mumbai,Spring
2001-04-18,2001,4,31.68,1.22,62.6,32.5,Normal,Mumbai,Spring
2001-04-19,2001,4,29.06,3.7,68.6,6.9,Normal,Mumbai,Spring
2001-04-20,2001,4,32.5,0.31,79.2,8.6,Normal,Mumbai,Spring
2001-04-21,2001,4,29.5,0.01,66.2,15.1,Normal,Mumbai,Spring
2001-04-22,2001,4,32.3,1.1,62.9,2.9,Normal,Mumbai,Spring
2001-04-23,2001,4,32.52,0.85,72.6,13.3,Normal,Mumbai,Spring
2001-04-24,2001,4,30.65,0.78,57.8,35.6,Normal,Mumbai,Spring
2001-04-25,2001,4,32.69,0.08,50.1,6.8,Normal,Mumbai,Spring
2001-04-26,2001,4,32.32,0.73,67.0,10.5,Normal,Mumbai,Spring
2001-04-27,2001,4,31.23,0.41,56.2,15.9,Normal,Mumbai,Spring
2001-04-28,2001,4,30.63,0.39,87.2,33.1,Normal,Mumbai,Spring
2001-04-29,2001,4,29.31,0.3,62.5,7.6,Normal,Mumbai,Spring
2001-04-30,2001,4,32.89,0.49,67.1,25.5,Normal,Mumbai,Spring
2001-05-01,2001,5,30.12,0.52,53.7,20.6,Normal,Mumbai,Spring
2001-05-02,2001,5,32.72,0.44,72.6,19.4,Normal,Mumbai,Spring
2001-05-03,2001,5,32.28,4.62,59.7,19.8,Normal,Mumbai,Spring
2001-05-04,2001,5,33.8,3.24,58.8,7.2,Normal,Mumbai,Spring
2001-05-05,2001,5,32.42,1.03,59.0,8.6,Normal,Mumbai,Spring
2001-05-06,2001,5,32.48,4.76,47.1,25.1,Normal,Mumbai,Spring
2001-05-07,2001,5,34.17,5.68,57.5,6.2,Normal,Mumbai,Spring
2001-05-08,2001,5,33.67,0.53,,2.7,Normal,Mumbai,Spring
2001-05-09,2001,5,33.73,0.71,44.5,15.6,Normal,Mumbai,Spring
2001-05-10,2001,5,34.05,3.83,70.2,9.5,Normal,Mumbai,Spring
2001-05-11,2001,5,31.13,1.13,57.3,23.4,Normal,Mumbai,Spring
2001-05-12,2001,5,34.66,0.29,62.4,5.5,Normal,Mumbai,Spring
2001-05-13,2001,5,34.53,1.4,37.7,22.3,Normal,Mumbai,Spring
2001-05-14,2001,5,32.17,0.28,62.2,17.2,Normal,Mumbai,Spring
2001-05-15,2001,5,33.41,0.5,49.6,19.7,Normal,Mumbai,Spring
2001-05-16,2001,5,33.79,0.31,56.5,10.3,Normal,Mumbai,Spring
2001-05-17,2001,5,33.73,0.34,44.3,35.5,Normal,Mumbai,Spring
2001-05-18,2001,5,34.51,0.01,51.2,7.7,Normal,Mumbai,Spring
2001-05-19,2001,5,36.23,2.55,58.4,26.0,Normal,Mumbai,Spring
2001-05-20,2001,5,35.77,0.42,57.3,30.5,Normal,Mumbai,Spring
2001-05-21,2001,5,32.25,0.11,68.8,23.3,Normal,Mumbai,Spring
2001-05-22,2001,5,35.22,0.11,41.3,20.6,Normal,Mumbai,Spring
2001-05-23,2001,5,36.35,0.97,59.5,25.6,Normal,Mumbai,Spring
2001-05-24,2001,5,35.0,5.94,59.0,6.9,Normal,Mumbai,Spring
2001-05-25,2001,5,36.11,0.19,55.4,7.6,Normal,Mumbai,Spring
2001-05-26,2001,5,37.55,0.13,50.9,23.5,Normal,Mumbai,Spring
2001-05-27,2001,5,36.13,0.69,71.0,8.4,Normal,Mumbai,Spring
2001-05-28,2001,5,35.02,0.99,80.5,23.5,Normal,Mumbai,Spring
2001-05-29,2001,5,36.27,0.42,42.9,18.1,Normal,Mumbai,Spring
2001-05-30,2001,5,,0.43,50.8,4.5,Normal,Mumbai,Spring
2001-05-31,2001,5,34.83,0.66,50.0,18.7,Normal,Mumbai,Spring
2001-06-01,2001,6,34.32,1.3,97.5,33.4,Normal,Mumbai,Monsoon
2001-06-02,2001,6,37.23,28.18,84.2,2.3,Normal,Mumbai,Monsoon
2001-06-03,2001,6,33.7,169.47,90.0,12.6,Extrem,Mumbai,Monsoon
2001-06-04,2001,6,37.27,18.19,79.4,9.1,Normal,Mumbai,Monsoon
2001-06-05,2001,6,35.76,18.98,68.8,7.5,Normal,Mumbai,Monsoon
2001-06-06,2001,6,32.94,3.56,80.5,9.8,Normal,Mumbai,Monsoon
2001-06-07,2001,6,35.62,9.04,67.9,12.6,Normal,Mumbai,Monsoon
2001-06-08,2001,6,31.95,38.77,83.1,31.3,Normal,Mumbai,Monsoon
2001-06-09,2001,6,36.07,1.13,96.7,11.9,Normal,Mumbai,Monsoon
2001-06-10,2001,6,36.48,13.79,77.8,6.3,Normal,Mumbai,Monsoon
2001-06-11,2001,6,34.29,39.33,68.2,4.5,Normal,Mumbai,Monsoon
2001-06-12,2001,6,35.38,4.29,97.0,8.3,Normal,Mumbai,Monsoon
2001-06-13,2001,6,38.15,23.72,81.2,15.1,Normal,Mumbai,Monsoon
2001-06-14,2001,6,34.48,32.56,84.9,2.1,Normal,Mumbai,Monsoon
2001-06-15,2001,6,33.66,16.5,,12.7,Normal,Mumbai,Monsoon
2001-06-16,2001,6,37.48,3.16,89.2,6.0,Normal,Mumbai,Monsoon
2001-06-17,2001,6,38.21,4.88,91.0,6.1,Normal,Mumbai,Monsoon
2001-06-18,2001,6,35.28,0.44,92.2,7.7,Normal,Mumbai,Monsoon
2001-06-19,2001,6,36.8,21.37,71.0,29.9,Normal,Mumbai,Monsoon
2001-06-20,2001,6,37.29,22.73,73.7,13.9,Normal,Mumbai,Monsoon
2001-06-21,2001,6,34.17,12.02,94.4,10.4,Normal,Mumbai,Monsoon
2001-06-22,2001,6,34.55,5.22,78.7,11.6,Normal,Mumbai,Monsoon
2001-06-23,2001,6,37.12,0.96,79.6,5.8,Normal,Mumbai,Monsoon
2001-06-24,2001,6,37.79,16.78,74.9,5.9,Normal,Mumbai,Monsoon
2001-06-25,2001,6,36.1,15.56,81.8,16.8,Normal,Mumbai,Monsoon
2001-06-26,2001,6,33.92,29.25,82.2,9.0,Normal,Mumbai,Monsoon
2001-06-27,2001,6,38.21,15.74,77.5,3.1,Normal,Mumbai,Monsoon
2001-06-28,2001,6,34.41,21.17,76.6,16.9,Normal,Mumbai,Monsoon
2001-06-29,2001,6,34.69,16.44,87.5,8.1,Normal,Mumbai,Monsoon
2001-06-30,2001,6,35.68,11.95,78.5,2.8,Normal,Mumbai,Monsoon
2001-07-01,2001,7,37.47,6.68,80.1,13.1,Normal,Mumbai,Monsoon
2001-07-02,2001,7,36.4,27.89,67.5,17.0,Normal,Mumbai,Monsoon
2001-07-03,2001,7,35.71,12.63,100.0,34.5,Normal,Mumbai,Monsoon
2001-07-04,2001,7,35.75,6.1,92.5,2.3,Normal,Mumbai,Monsoon
2001-07-05,2001,7,35.09,1.05,81.0,17.8,Normal,Mumbai,Monsoon
2001-07-06,2001,7,35.82,4.12,77.8,21.8,Normal,Mumbai,Monsoon
2001-07-07,2001,7,31.16,9.42,85.1,,Normal,Mumbai,Monsoon
2001-07-08,2001,7,34.46,3.87,84.9,25.8,Normal,Mumbai,Monsoon
2001-07-09,2001,7,35.23,3.0,74.8,25.5,Normal,Mumbai,Monsoon
2001-07-10,2001,7,33.1,8.99,64.6,25.4,Normal,Mumbai,Monsoon
2001-07-11,2001,7,35.35,2.23,80.8,9.5,Normal,Mumbai,Monsoon
2001-07-12,2001,7,34.42,19.34,72.5,11.4,Normal,Mumbai,Monsoon
2001-07-13,2001,7,37.31,7.95,86.4,13.2,Normal,Mumbai,Monsoon
2001-07-14,2001,7,36.98,10.24,86.4,7.0,Normal,Mumbai,Monsoon
2001-07-15,2001,7,33.87,1.91,77.2,18.6,Normal,Mumbai,Monsoon
2001-07-16,2001,7,34.28,4.71,80.7,14.1,Normal,Mumbai,Monsoon
2001-07-17,2001,7,34.34,6.33,99.1,24.4,Normal,Mumbai,Monsoon
2001-07-18,2001,7,33.71,19.82,91.2,9.4,Normal,Mumbai,Monsoon
2001-07-19,2001,7,34.61,17.64,81.4,5.1,Normal,Mumbai,Monsoon
2001-07-20,2001,7,33.12,3.03,100.0,6.6,Normal,Mumbai,Monsoon
2001-07-21,2001,7,32.49,11.49,75.4,6.2,Normal,Mumbai,Monsoon
2001-07-22,2001,7,35.05,3.35,78.5,12.0,Normal,Mumbai,Monsoon
2001-07-23,2001,7,34.99,53.32,84.1,20.8,Normal,Mumbai,Monsoon
2001-07-24,2001,7,32.76,36.47,72.8,24.3,Normal,Mumbai,Monsoon
2001-07-25,2001,7,35.23,9.94,99.3,3.6,Normal,Mumbai,Monsoon
2001-07-26,2001,7,32.86,14.4,86.5,41.5,Normal,Mumbai,Monsoon
2001-07-27,2001,7,34.11,19.4,78.7,1.3,Normal,Mumbai,Monsoon
2001-07-28,2001,7,34.88,15.32,88.6,4.5,Normal,Mumbai,Monsoon
2001-07-29,2001,7,33.51,14.44,86.2,15.8,Normal,Mumbai,Monsoon
2001-07-30,2001,7,34.16,38.2,82.6,9.5,Normal,Mumbai,Monsoon
2001-07-31,2001,7,32.62,10.89,75.3,6.5,Normal,Mumbai,Monsoon
2001-08-01,2001,8,33.01,12.14,73.5,4.5,Normal,Mumbai,Monsoon
2001-08-02,2001,8,32.9,22.71,100.0,6.8,Normal,Mumbai,Monsoon
2001-08-03,2001,8,32.0,13.3,74.2,6.5,Normal,Mumbai,Monsoon
2001-08-04,2001,8,32.76,15.84,98.6,14.0,Normal,Mumbai,Monsoon
2001-08-05,2001,8,30.6,3.2,78.2,19.3,Normal,Mumbai,Monsoon
2001-08-06,2001,8,32.09,5.57,91.3,6.9,Normal,Mumbai,Monsoon
2001-08-07,2001,8,32.3,1.91,88.7,11.1,Normal,Mumbai,Monsoon
2001-08-08,2001,8,32.24,8.46,90.3,11.2,Normal,Mumbai,Monsoon
2001-08-09,2001,8,32.16,7.3,90.9,13.6,Normal,Mumbai,Monsoon
2001-08-10,2001,8,32.32,70.38,72.1,9.5,Normal,Mumbai,Monsoon
2001-08-11,2001,8,33.03,11.34,79.6,14.4,Normal,Mumbai,Monsoon
2001-08-12,2001,8,33.51,18.53,74.1,8.1,Normal,Mumbai,Monsoon
2001-08-13,2001,8,31.12,4.88,86.5,28.4,Normal,Mumbai,Monsoon
2001-08-14,2001,8,30.18,21.37,74.4,7.7,Normal,Mumbai,Monsoon
2001-08-15,2001,8,30.31,11.46,69.2,12.0,Normal,Mumbai,Monsoon
2001-08-16,2001,8,31.03,14.33,83.1,10.2,Normal,Mumbai,Monsoon
2001-08-17,2001,8,31.11,4.19,67.3,12.9,Normal,Mumbai,Monsoon
2001-08-18,2001,8,30.37,9.55,87.1,21.5,Normal,Mumbai,Monsoon
2001-08-19,2001,8,29.46,12.06,74.9,52.2,Normal,Mumbai,Monsoon
2001-08-20,2001,8,30.61,10.67,78.3,7.7,Normal,Mumbai,Monsoon
2001-08-21,2001,8,31.44,29.61,66.8,8.9,Normal,Mumbai,Monsoon
2001-08-22,2001,8,31.94,27.43,98.2,4.6,Normal,Mumbai,Monsoon
2001-08-23,2001,8,30.09,42.48,73.3,15.4,Normal,Mumbai,Monsoon
2001-08-24,2001,8,30.18,13.21,82.1,5.0,Normal,Mumbai,Monsoon
2001-08-25,2001,8,29.29,42.87,70.7,26.7,Normal,Mumbai,Monsoon
2001-08-26,2001,8,30.51,21.44,78.3,36.8,Normal,Mumbai,Monsoon
2001-08-27,2001,8,29.16,3.79,99.0,18.5,Normal,Mumbai,Monsoon
2001-08-28,2001,8,31.16,6.69,87.4,14.8,Normal,Mumbai,Monsoon
2001-08-29,2001,8,27.49,3.27,79.2,5.6,Normal,Mumbai,Monsoon
2001-08-30,2001,8,29.51,0.05,84.7,26.2,Normal,Mumbai,Monsoon
2001-08-31,2001,8,30.37,2.5,80.5,3.5,Normal,Mumbai,Monsoon
2001-09-01,2001,9,30.06,0.05,84.3,18.2,Normal,Mumbai,Monsoon
2001-09-02,2001,9,33.69,15.27,91.0,7.9,Normal,Mumbai,Monsoon
2001-09-03,2001,9,30.05,6.65,82.4,17.9,Normal,Mumbai,Monsoon
2001-09-04,2001,9,27.88,4.5,86.8,6.4,Normal,Mumbai,Monsoon
2001-09-05,2001,9,29.11,17.21,86.9,3.5,Normal,Mumbai,Monsoon
2001-09-06,2001,9,26.46,21.44,82.4,10.4,Normal,Mumbai,Monsoon
2001-09-07,2001,9,28.87,44.41,79.1,20.4,Normal,Mumbai,Monsoon
2001-09-08,2001,9,27.6,12.33,80.8,18.8,Normal,Mumbai,Monsoon
2001-09-09,2001,9,30.09,7.43,90.6,24.1,Normal,Mumbai,Monsoon
2001-09-10,2001,9,27.76,4.37,91.3,10.5,Normal,Mumbai,Monsoon
2001-09-11,2001,9,28.27,3.02,75.9,22.6,Normal,Mumbai,Monsoon
2001-09-12,2001,9,27.36,2.87,82.9,12.0,Normal,Mumbai,Monsoon
2001-09-13,2001,9,30.78,6.32,79.0,5.5,Normal,Mumbai,Monsoon
2001-09-14,2001,9,27.55,57.62,91.4,6.2,Normal,Mumbai,Monsoon
2001-09-15,2001,9,30.65,0.01,81.2,6.1,Normal,Mumbai,Monsoon
2001-09-16,2001,9,28.98,2.64,100.0,7.8,Normal,Mumbai,Monsoon
2001-09-17,2001,9,28.35,2.5,86.7,12.7,Normal,Mumbai,Monsoon
2001-09-18,2001,9,28.04,15.15,94.5,23.5,Normal,Mumbai,Monsoon
2001-09-19,2001,9,27.94,5.22,76.9,22.7,Normal,Mumbai,Monsoon
2001-09-20,2001,9,24.32,7.33,85.1,10.8,Normal,Mumbai,Monsoon
2001-09-21,2001,9,26.66,1.93,89.9,15.9,Normal,Mumbai,Monsoon
2001-09-22,2001,9,28.2,6.23,,10.2,Normal,Mumbai,Monsoon
2001-09-23,2001,9,26.72,1.31,85.2,2.8,Normal,Mumbai,Monsoon
2001-09-24,2001,9,24.55,9.14,93.4,23.3,Normal,Mumbai,Monsoon
2001-09-25,2001,9,26.45,1.24,82.4,17.8,Normal,Mumbai,Monsoon
2001-09-26,2001,9,28.94,18.76,78.2,3.4,Normal,Mumbai,Monsoon
2001-09-27,2001,9,28.12,10.03,99.4,20.0,Normal,Mumbai,Monsoon
2001-09-28,2001,9,26.02,15.45,75.6,17.4,Normal,Mumbai,Monsoon
2001-09-29,2001,9,27.4,6.51,86.2,6.6,Normal,Mumbai,Monsoon
2001-09-30,2001,9,25.29,5.77,79.3,15.5,Normal,Mumbai,Monsoon
2001-10-01,2001,10,23.15,0.11,55.5,36.4,Normal,Mumbai,Autumn
2001-10-02,2001,10,24.19,0.9,63.0,15.5,Normal,Mumbai,Autumn
2001-10-03,2001,10,27.78,0.47,66.6,15.9,Normal,Mumbai,Autumn
2001-10-04,2001,10,24.89,1.69,46.6,11.7,Normal,Mumbai,Autumn
2001-10-05,2001,10,24.81,0.45,53.2,19.1,Normal,Mumbai,Autumn
2001-10-06,2001,10,24.59,4.62,64.5,18.6,Normal,Mumbai,Autumn
2001-10-07,2001,10,27.76,1.71,53.3,20.9,Normal,Mumbai,Autumn
2001-10-08,2001,10,27.21,0.07,56.0,13.3,Normal,Mumbai,Autumn
2001-10-09,2001,10,27.97,0.85,61.7,9.6,Normal,Mumbai,Autumn
2001-10-10,2001,10,24.28,0.99,50.2,16.2,Normal,Mumbai,Autumn
2001-10-11,2001,10,24.83,1.43,62.8,25.5,Normal,Mumbai,Autumn
2001-10-12,2001,10,21.98,0.83,66.1,2.0,Normal,Mumbai,Autumn
2001-10-13,2001,10,26.35,0.79,60.4,14.7,Normal,Mumbai,Autumn
2001-10-14,2001,10,22.25,0.55,74.3,37.7,Normal,Mumbai,Autumn
2001-10-15,2001,10,24.21,0.38,67.3,14.5,Normal,Mumbai,Autumn
2001-10-16,2001,10,22.11,3.51,59.6,32.6,Normal,Mumbai,Autumn
2001-10-17,2001,10,22.75,0.46,56.8,9.7,Normal,Mumbai,Autumn
2001-10-18,2001,10,22.25,0.08,77.5,16.4,Normal,Mumbai,Autumn
2001-10-19,2001,10,22.48,0.22,53.4,16.4,Normal,Mumbai,Autumn
2001-10-20,2001,10,22.46,2.34,57.3,14.2,Normal,Mumbai,Autumn
2001-10-21,2001,10,22.33,1.06,55.9,55.5,Normal,Mumbai,Autumn
2001-10-22,2001,10,24.28,1.81,64.0,11.1,Normal,Mumbai,Autumn
2001-10-23,2001,10,21.26,1.99,82.6,8.9,Normal,Mumbai,Autumn
2001-10-24,2001,10,23.13,2.08,62.5,11.5,Normal,Mumbai,Autumn
2001-10-25,2001,10,24.52,0.96,56.8,3.1,Normal,Mumbai,Autumn
2001-10-26,2001,10,21.81,0.23,61.9,16.4,Normal,Mumbai,Autumn
2001-10-27,2001,10,21.39,0.19,46.9,5.7,Normal,Mumbai,Autumn
2001-10-28,2001,10,22.01,1.02,58.1,2.4,Normal,Mumbai,Autumn
2001-10-29,2001,10,24.02,0.55,77.0,8.3,Normal,Mumbai,Autumn
2001-10-30,2001,10,22.43,0.98,66.6,14.5,Normal,Mumbai,Autumn
2001-10-31,2001,10,21.24,0.83,72.3,9.2,Normal,Mumbai,Autumn
2001-11-01,2001,11,22.66,1.11,70.1,9.2,Normal,Mumbai,Autumn
2001-11-02,2001,11,20.18,0.04,52.9,7.2,Normal,Mumbai,Autumn
2001-11-03,2001,11,22.76,0.04,79.1,45.4,Normal,Mumbai,Autumn
2001-11-04,2001,11,22.25,1.53,42.2,16.4,Normal,Mumbai,Autumn
2001-11-05,2001,11,21.08,0.26,63.3,15.0,Normal,Mumbai,Autumn
2001-11-06,2001,11,20.19,1.27,39.4,11.1,Normal,Mumbai,Autumn
2001-11-07,2001,11,20.02,0.95,42.9,10.1,Normal,Mumbai,Autumn
2001-11-08,2001,11,22.06,4.81,69.4,12.5,Normal,Mumbai,Autumn
2001-11-09,2001,11,23.01,2.17,53.1,1.5,Normal,Mumbai,Autumn
2001-11-10,2001,11,20.12,0.64,72.4,25.1,Normal,Mumbai,Autumn
2001-11-11,2001,11,21.68,1.15,38.3,23.5,Normal,Mumbai,Autumn
2001-11-12,2001,11,17.78,0.15,59.1,5.0,Normal,Mumbai,Autumn
2001-11-13,2001,11,19.95,0.59,47.8,4.0,Normal,Mumbai,Autumn
2001-11-14,2001,11,20.7,1.59,56.7,10.6,Normal,Mumbai,Autumn
2001-11-15,2001,11,19.3,1.17,75.5,8.7,Normal,Mumbai,Autumn
2001-11-16,2001,11,19.19,0.8,77.9,27.8,Normal,Mumbai,Autumn
2001-11-17,2001,11,19.52,0.23,65.1,17.5,Normal,Mumbai,Autumn
2001-11-18,2001,11,20.88,1.95,44.1,13.7,Normal,Mumbai,Autumn
2001-11-19,2001,11,20.09,0.38,47.9,13.8,Normal,Mumbai,Autumn
2001-11-20,2001,11,16.95,2.06,61.6,13.3,Normal,Mumbai,Autumn
2001-11-21,2001,11,17.06,1.13,51.9,7.8,Normal,Mumbai,Autumn
2001-11-22,2001,11,19.27,0.56,66.6,5.7,Normal,Mumbai,Autumn
2001-11-23,2001,11,20.8,0.05,76.8,5.7,Normal,Mumbai,Autumn
2001-11-24,2001,11,15.93,0.32,50.2,4.7,Normal,Mumbai,Autumn
2001-11-25,2001,11,19.25,2.64,51.0,10.1,Normal,Mumbai,Autumn
2001-11-26,2001,11,19.15,2.04,48.2,13.0,Normal,Mumbai,Autumn
2001-11-27,2001,11,21.97,1.03,57.5,13.1,Normal,Mumbai,Autumn
2001-11-28,2001,11,19.26,0.75,60.5,2.1,Normal,Mumbai,Autumn
2001-11-29,2001,11,20.36,1.25,60.2,15.7,Normal,Mumbai,Autumn
2001-11-30,2001,11,19.95,0.75,69.0,18.5,Normal,Mumbai,Autumn
2001-12-01,2001,12,16.5,1.24,63.9,6.0,Normal,Mumbai,Winter
2001-12-02,2001,12,20.8,0.44,59.4,16.2,Normal,Mumbai,Winter
2001-12-03,2001,12,19.93,2.19,60.4,5.8,Normal,Mumbai,Winter
2001-12-04,2001,12,20.33,1.45,60.9,10.8,Normal,Mumbai,Winter
2001-12-05,2001,12,25.43,0.48,59.4,20.7,Normal,Mumbai,Winter
2001-12-06,2001,12,16.38,2.13,53.2,7.2,Normal,Mumbai,Winter
2001-12-07,2001,12,22.06,0.8,48.0,17.9,Normal,Mumbai,Winter
2001-12-08,2001,12,19.01,0.23,,3.0,Normal,Mumbai,Winter
2001-12-09,2001,12,19.85,0.1,55.0,6.1,Normal,Mumbai,Winter
2001-12-10,2001,12,19.32,1.44,65.3,11.1,Normal,Mumbai,Winter
2001-12-11,2001,12,18.73,2.4,60.7,1.9,Normal,Mumbai,Winter
2001-12-12,2001,12,18.5,1.98,60.1,16.4,Normal,Mumbai,Winter
2001-12-13,2001,12,19.83,1.28,69.8,9.7,Normal,Mumbai,Winter
2001-12-14,2001,12,17.04,0.18,46.0,14.7,Normal,Mumbai,Winter
2001-12-15,2001,12,20.43,0.12,77.7,20.3,Normal,Mumbai,Winter
2001-12-16,2001,12,18.67,0.51,38.2,3.3,Normal,Mumbai,Winter
2001-12-17,2001,12,17.59,2.32,74.5,18.3,Normal,Mumbai,Winter
2001-12-18,2001,12,18.61,3.92,62.0,9.3,Normal,Mumbai,Winter
2001-12-19,2001,12,21.17,0.33,54.8,26.3,Normal,Mumbai,Winter
2001-12-20,2001,12,18.48,1.72,45.3,12.1,Normal,Mumbai,Winter
2001-12-21,2001,12,19.82,1.02,54.0,18.3,Normal,Mumbai,Winter
2001-12-22,2001,12,18.19,0.04,58.4,9.9,Normal,Mumbai,Winter
2001-12-23,2001,12,20.43,0.94,61.9,10.5,Normal,Mumbai,Winter
2001-12-24,2001,12,20.33,1.97,74.5,8.4,Normal,Mumbai,Winter
2001-12-25,2001,12,22.09,0.39,60.7,16.9,Normal,Mumbai,Winter
2001-12-26,2001,12,19.06,,,3.5,Normal,Mumbai,Winter
2001-12-27,2001,12,20.35,0.32,63.5,13.1,Normal,Mumbai,Winter
2001-12-28,2001,12,19.51,0.1,56.7,11.4,Normal,Mumbai,Winter
2001-12-29,2001,12,21.33,0.21,58.1,1.0,Normal,Mumbai,Winter
